# Title: Europe Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
190908,-0.22
190909,0.29
190910,1.23
190911,-0.87
190912,0.73
191001,0.84
191002,1.96
191003,0.25
191004,-0.04
191005,-0.24
191006,0.22
191007,-0.83
191008,-0.74
191009,-0.62
191010,-0.58
191011,-0.65
191012,0.86
191101,-0.44
191102,-1.63
191103,-0.64
191104,-0.99
191105,0.16
191106,-0.86
191107,-0.18
191108,0.82
191109,0.31
191110,-0.45
191111,0.67
191112,1.04
191201,-1.29
191202,0.25
191203,1.47
191204,-1.11
191205,-0.92
191206,-0.06
191207,-0.58
191208,-1.24
191209,-2.05
191210,-1.95
191211,-1.11
191212,0.7
191301,-0.21
191302,-0.28
191303,0.95
191304,0.21
191305,-0.61
191306,-0.78
191307,-1.22
191308,-0.74
191309,-0.15
191310,-0.21
191311,1.18
191312,0.33
191401,-1.05
191402,1.4
191403,0.92
191404,0.62
191405,-0.45
191406,-0.61
191407,0.19
191408,-0.42
191409,-0.85
191410,-1.11
191411,-1.35
191412,0.86
191501,0.74
191502,0.24
191503,-1.26
191504,-0.44
191505,-0.51
191506,-0.1
191507,-0.19
191508,-0.84
191509,-1.22
191510,-1.39
191511,-1.33
191512,-0.13
191601,1.25
191602,0.57
191603,0.09
191604,0.09
191605,-0.18
191606,-0.49
191607,-0.16
191608,-0.82
191609,-1.14
191610,-0.53
191611,0.62
191612,0.86
191701,-0.57
191702,-2.28
191703,-1.95
191704,-1.29
191705,-0.58
191706,0.65
191707,-0.28
191708,0.26
191709,0.1
191710,-0.28
191711,0.3
191712,-1.77
191801,-0.29
191802,0.19
191803,-0.2
191804,0.43
191805,-0.48
191806,-1.27
191807,-0.46
191808,-0.47
191809,0.36
191810,0.42
191811,-0.02
191812,0.53
191901,0.99
191902,-0.37
191903,-0.43
191904,-0.57
191905,-1.37
191906,-0.33
191907,-0.96
191908,-0.81
191909,0.41
191910,-0.9
191911,-1.95
191912,-0.73
192001,0.53
192002,0.44
192003,1.51
192004,1.45
192005,1.18
192006,-0.23
192007,0.36
192008,-0.34
192009,-0.11
192010,-1.57
192011,-1.7
192012,-0.74
192101,1.58
192102,-0.55
192103,0.95
192104,0.55
192105,1.13
192106,-0.52
192107,-0.1
192108,0.06
192109,-0.58
192110,0.24
192111,-1.8
192112,-0.6
192201,-1
192202,-0.66
192203,0.31
192204,-0.72
192205,0.33
192206,0.12
192207,-0.21
192208,-0.45
192209,-1.07
192210,-1.31
192211,-0.92
192212,-0.37
192301,1.06
192302,-0.53
192303,0.43
192304,-1
192305,0.08
192306,-1.93
192307,-0.06
192308,-0.81
192309,-0.09
192310,0.92
192311,0.75
192312,-0.27
192401,-1.24
192402,-1.51
192403,-1.01
192404,-0.91
192405,0.61
192406,0.14
192407,-0.31
192408,-0.62
192409,0.79
192410,0.36
192411,-0.26
192412,0.05
192501,1.51
192502,2.16
192503,-0.49
192504,0.14
192505,0.29
192506,-0.86
192507,0.05
192508,-0.17
192509,-0.75
192510,-0.62
192511,-0.62
192512,-0.96
192601,-0.11
192602,0.95
192603,-0.09
192604,0.49
192605,-0.53
192606,-0.61
192607,-0.24
192608,-0.84
192609,0.05
192610,-0.34
192611,1.9
192612,-0.24
192701,0.3
192702,-0.56
192703,1.19
192704,-0.1
192705,-0.72
192706,-0.01
192707,0.59
192708,0.52
192709,0.34
192710,-0.07
192711,-0.55
192712,-2.09
192801,0.24
192802,-0.19
192803,-1.21
192804,0.13
192805,-1.04
192806,-1.14
192807,0.28
192808,-0.22
192809,0.04
192810,-0.4
192811,1.21
192812,-0.38
192901,-1.86
192902,-4.78
192903,-1.61
192904,-2.43
192905,0.35
192906,-0.64
192907,-0.53
192908,0.34
192909,0.17
192910,0.65
192911,1.21
192912,1.64
193001,1.9
193002,0.1
193003,0.82
193004,0.54
193005,-0.09
193006,0.43
193007,-0.06
193008,0.15
193009,-0.16
193010,0.32
193011,1.05
193012,0.2
193101,0.17
193102,-0.77
193103,-1.2
193104,-1.29
193105,0.64
193106,0.14
193107,0.35
193108,-0.47
193109,-1.65
193110,-0.79
193111,-0.13
193112,-0.9
193201,1.04
193202,-1.94
193203,-1.97
193204,-0.63
193205,-0.17
193206,-0.73
193207,0.16
193208,0.57
193209,1.01
193210,0.7
193211,0.23
193212,1.14
193301,-0.78
193302,-0.27
193303,-0.14
193304,-1.02
193305,-0.79
193306,-0.9
193307,0.02
193308,-0.12
193309,-0.33
193310,0.3
193311,-0.13
193312,-2.44
193401,0.39
193402,0.15
193403,0.88
193404,0.88
193405,1.03
193406,0.01
193407,0.54
193408,0.1
193409,1.12
193410,0.86
193411,0.86
193412,1.34
193501,-0.89
193502,0.53
193503,-0.5
193504,-0.07
193505,-1.15
193506,0.63
193507,-0.22
193508,-0.11
193509,0.32
193510,0.93
193511,0.22
193512,0.87
193601,2.46
193602,-0.08
193603,1.03
193604,-0.01
193605,0.16
193606,0.3
193607,0.9
193608,-0.01
193609,-0.35
193610,-1.44
193611,0.45
193612,0.78
193701,-0.47
193702,0.62
193703,0.56
193704,0.52
193705,1.29
193706,0.77
193707,0.67
193708,0.91
193709,1.02
193710,0.64
193711,0.67
193712,-0.16
193801,0.52
193802,0.83
193803,1.44
193804,-0.77
193805,-0.77
193806,0.37
193807,0.78
193808,1.01
193809,0.49
193810,0.92
193811,1.81
193812,-0.22
193901,1.57
193902,1.68
193903,-0.68
193904,0.41
193905,-0.56
193906,0.13
193907,0.23
193908,0.74
193909,0
193910,-0.66
193911,0.48
193912,-0.73
194001,-3.36
194002,-2.2
194003,-1.75
194004,-0.51
194005,-0.42
194006,-0.06
194007,-0.31
194008,-0.84
194009,-0.36
194010,-0.48
194011,0.96
194012,-1.73
194101,-2.24
194102,0.13
194103,-0.58
194104,-0.93
194105,-1.61
194106,-0.67
194107,0.31
194108,-0.73
194109,-1.24
194110,-1.17
194111,-1.69
194112,-1.71
194201,-4.5
194202,-2.73
194203,-2.28
194204,-0.63
194205,-0.19
194206,-0.09
194207,-0.33
194208,0.27
194209,0.63
194210,0.45
194211,-0.78
194212,0.23
194301,-0.97
194302,1
194303,0.48
194304,0.73
194305,-0.14
194306,-0.08
194307,-0.3
194308,0.47
194309,0.58
194310,1.05
194311,0.4
194312,0.74
194401,1.17
194402,0.25
194403,-0.55
194404,-0.19
194405,-0.64
194406,-0.45
194407,0.05
194408,0.65
194409,0.14
194410,0.49
194411,0.19
194412,-0.11
194501,-1.56
194502,0.57
194503,0.15
194504,0.44
194505,0.47
194506,0.39
194507,0.68
194508,0.4
194509,0.21
194510,-0.39
194511,-0.13
194512,-0.59
194601,-0.36
194602,0.3
194603,0
194604,0.91
194605,0.58
194606,0.44
194607,0.75
194608,0.78
194609,1.16
194610,-1.26
194611,0.12
194612,-0.7
194701,-1.94
194702,-2.62
194703,-0.09
194704,0.82
194705,0.66
194706,1.15
194707,0.98
194708,0.69
194709,1.07
194710,-0.57
194711,0.62
194712,0.79
194801,1.89
194802,0.29
194803,0.57
194804,0.9
194805,0.66
194806,0.09
194807,-0.57
194808,-0.11
194809,-0.04
194810,-0.03
194811,-0.03
194812,-0.26
194901,1.26
194902,0.75
194903,-0.97
194904,0.44
194905,0.5
194906,-0.52
194907,-0.12
194908,-0.46
194909,0.92
194910,0.48
194911,1.25
194912,1.44
195001,-2.08
195002,0.81
195003,0.75
195004,1.22
195005,0.67
195006,0.57
195007,0.36
195008,0.26
195009,0.5
195010,-0.19
195011,0.45
195012,0.37
195101,0.39
195102,0.58
195103,-0.1
195104,0.6
195105,-0.63
195106,-0.08
195107,-0.21
195108,0.7
195109,0.87
195110,-0.87
195111,0.76
195112,0.8
195201,0.92
195202,0.29
195203,-1.57
195204,1.14
195205,-0.42
195206,-0.13
195207,0.3
195208,0.65
195209,-0.45
195210,-0.18
195211,-0.61
195212,-0.23
195301,0.06
195302,-0.63
195303,0.01
195304,0.59
195305,0.17
195306,0.8
195307,0.51
195308,0.18
195309,0.12
195310,0.89
195311,-0.37
195312,0.4
195401,-2.13
195402,-3.13
195403,0.36
195404,-1.17
195405,0.18
195406,0.85
195407,-0.31
195408,-0.03
195409,0.62
195410,0.25
195411,0.39
195412,1.68
195501,0.95
195502,0.39
195503,-1.09
195504,-1.02
195505,-0.65
195506,-0.52
195507,0.32
195508,0.39
195509,0.79
195510,0.56
195511,-0.24
195512,-0.06
195601,0.44
195602,-4.5
195603,-1.42
195604,-0.96
195605,-0.38
195606,-0.23
195607,-0.63
195608,-0.73
195609,-0.43
195610,-0.46
195611,-2.16
195612,-0.3
195701,0.05
195702,2.06
195703,0.5
195704,0.39
195705,-0.91
195706,0.22
195707,0.45
195708,-0.03
195709,-0.05
195710,0.23
195711,0.49
195712,-0.28
195801,0.06
195802,1.12
195803,-1.7
195804,-1.27
195805,0.82
195806,-0.65
195807,-0.39
195808,0.04
195809,0.31
195810,0.46
195811,0.71
195812,0.55
195901,0.77
195902,0.27
195903,1.43
195904,0.65
195905,0.15
195906,0.14
195907,1.12
195908,0.43
195909,-0.75
195910,-0.61
195911,-0.2
195912,0.35
196001,0.02
196002,-0.26
196003,0.01
196004,0.04
196005,0.47
196006,0.79
196007,-0.13
196008,-0.15
196009,-0.45
196010,0.23
196011,1.18
196012,1.73
196101,0.32
196102,2.03
196103,1.69
196104,1.44
196105,-0.01
196106,0.98
196107,-0.33
196108,-0.21
196109,0.66
196110,1.24
196111,0.83
196112,-0.26
196201,1.32
196202,0.17
196203,-1.53
196204,0.61
196205,-0.39
196206,-0.77
196207,-0.87
196208,0.02
196209,-0.07
196210,0.73
196211,0.87
196212,-1.34
196301,-2.78
196302,-1.89
196303,-1.77
196304,-0.08
196305,0.64
196306,0.05
196307,0.43
196308,0.45
196309,0.75
196310,0.36
196311,1.5
196312,-1.47
196401,-0.88
196402,-0.61
196403,-1.17
196404,0.11
196405,0.2
196406,1.06
196407,0.03
196408,-0.73
196409,-0.01
196410,0.23
196411,0.33
196412,0.31
196501,0.57
196502,-1.5
196503,-0.4
196504,-0.76
196505,-0.95
196506,0.14
196507,-0.94
196508,-0.98
196509,0.12
196510,-0.31
196511,-1.25
196512,0.34
196601,-0.62
196602,1.15
196603,0.16
196604,0.64
196605,0.27
196606,0.5
196607,0
196608,-0.12
196609,-0.2
196610,1.44
196611,0.43
196612,0.36
196701,-1.1
196702,0.22
196703,1.18
196704,0
196705,0.34
196706,-0.56
196707,0.25
196708,0.37
196709,0.72
196710,1.46
196711,1.15
196712,-0.9
196801,-1.53
196802,0.27
196803,0.35
196804,1.11
196805,0.28
196806,0.52
196807,-0.56
196808,-0.49
196809,0.11
196810,0.01
196811,0.34
196812,-0.25
196901,-1.02
196902,-1.4
196903,-1.36
196904,-0.55
196905,0.38
196906,-0.07
196907,-0.33
196908,0.23
196909,-0.02
196910,0.36
196911,0.71
196912,-1.69
197001,-0.18
197002,-0.75
197003,-0.23
197004,-0.11
197005,-0.3
197006,0.68
197007,-0.01
197008,-0.1
197009,0
197010,-0.46
197011,0.74
197012,0.04
197101,0.94
197102,0.59
197103,-1.17
197104,-0.02
197105,0.73
197106,-0.49
197107,-0.07
197108,0.45
197109,-0.43
197110,-0.24
197111,-0.53
197112,0.93
197201,-1.45
197202,0.45
197203,0.74
197204,0.73
197205,-0.12
197206,0.41
197207,0.79
197208,0.04
197209,-0.99
197210,-0.77
197211,0.22
197212,0.89
197301,0.48
197302,1.36
197303,0.46
197304,-0.22
197305,0.36
197306,0.22
197307,0.42
197308,0.03
197309,-0.11
197310,-0.68
197311,-1.25
197312,-0.94
197401,0.93
197402,2.04
197403,1.34
197404,-0.31
197405,-0.68
197406,-0.37
197407,-0.67
197408,0.02
197409,0.28
197410,-0.43
197411,0.27
197412,1.54
197501,2.34
197502,1.18
197503,1.31
197504,0.59
197505,0.69
197506,-0.05
197507,0.34
197508,0.52
197509,1.15
197510,-0.08
197511,-0.41
197512,0
197601,-0.27
197602,-0.86
197603,-1.11
197604,-0.03
197605,-0.1
197606,-0.18
197607,0.04
197608,-0.75
197609,-0.88
197610,-0.63
197611,0.25
197612,-0.22
197701,-0.12
197702,1.59
197703,1.46
197704,-0.34
197705,-0.1
197706,-0.3
197707,-0.69
197708,-0.68
197709,-0.97
197710,-0.1
197711,1.01
197712,-0.25
197801,0.28
197802,-0.37
197803,0.94
197804,-0.56
197805,-0.7
197806,-0.62
197807,-1.01
197808,-0.98
197809,-0.74
197810,0.03
197811,-0.02
197812,-1.23
197901,-1.15
197902,-0.32
197903,0.77
197904,-0.63
197905,0.35
197906,1.02
197907,-0.94
197908,-0.24
197909,0.14
197910,-0.49
197911,0.1
197912,1.18
198001,-1.41
198002,0.13
198003,-0.94
198004,-0.5
198005,-1.17
198006,-0.01
198007,-0.6
198008,-0.16
198009,0.03
198010,-0.07
198011,-0.72
198012,-0.14
198101,0.06
198102,0.24
198103,0.81
198104,-0.33
198105,-0.06
198106,0.31
198107,-0.27
198108,-0.26
198109,0.44
198110,0.82
198111,-0.16
198112,-0.48
198201,-0.48
198202,-0.2
198203,0.43
198204,-0.26
198205,0.15
198206,-0.04
198207,0.11
198208,0.15
198209,1.04
198210,0.36
198211,0.69
198212,1.38
198301,2.12
198302,-0.26
198303,0.84
198304,1.19
198305,0.79
198306,-0.03
198307,0.86
198308,-0.01
198309,0.53
198310,0.15
198311,-0.46
198312,0.12
198401,1.16
198402,0.31
198403,-0.51
198404,0.21
198405,0.11
198406,-0.67
198407,-0.74
198408,-0.48
198409,0.07
198410,0.96
198411,0.43
198412,0.13
198501,-2.52
198502,-3.15
198503,-0.8
198504,0.03
198505,0.44
198506,-0.46
198507,-0.19
198508,0.33
198509,-0.02
198510,0.19
198511,-0.96
198512,0.26
198601,0.35
198602,-2.37
198603,0.16
198604,0.24
198605,0.77
198606,0.54
198607,-0.07
198608,0.19
198609,-0.54
198610,0.23
198611,0.4
198612,-0.67
198701,-3.18
198702,-0.03
198703,-2.67
198704,-0.3
198705,-0.77
198706,-0.39
198707,0.16
198708,-0.85
198709,0.69
198710,0.34
198711,0.16
198712,0.24
198801,1.87
198802,1.01
198803,-0.03
198804,-0.01
198805,0.79
198806,0.42
198807,1.06
198808,0.35
198809,0.29
198810,0.04
198811,-1.94
198812,0.03
198901,1.72
198902,2.48
198903,2.67
198904,1.52
198905,0.86
198906,0.35
198907,0.56
198908,0.6
198909,0.53
198910,0.57
198911,-0.04
198912,0.54
199001,1.21
199002,3.81
199003,2.72
199004,0.85
199005,0.82
199006,0.21
199007,0.16
199008,0.59
199009,-0.39
199010,0.81
199011,0.84
199012,0.59
199101,1.3
199102,-0.96
199103,1.32
199104,0.23
199105,-1.29
199106,-0.39
199107,0.74
199108,0.84
199109,0.69
199110,0.21
199111,0.44
199112,-0.27
199201,1.02
199202,1.14
199203,1.16
199204,-0.06
199205,0.49
199206,0.6
199207,0.22
199208,1.41
199209,0.11
199210,-1.08
199211,0.1
199212,0.3
199301,1.39
199302,0.32
199303,0.08
199304,0.47
199305,1.17
199306,-0.06
199307,-0.5
199308,-0.08
199309,-0.84
199310,-0.18
199311,-2.29
199312,0.88
199401,1.94
199402,-0.45
199403,1.31
199404,1.07
199405,0.19
199406,-0.09
199407,1.63
199408,1.17
199409,1.27
199410,0.21
199411,0.78
199412,0.9
199501,1.08
199502,3.22
199503,1.23
199504,0.51
199505,0.19
199506,0.73
199507,0.92
199508,0.87
199509,-0.05
199510,1.22
199511,-0.87
199512,-1.1
199601,0.03
199602,-1.18
199603,-1.2
199604,0.17
199605,0.56
199606,0.41
199607,-0.25
199608,0.74
199609,-1.16
199610,0.32
199611,1.2
199612,-0.58
199701,0.22
199702,1.69
199703,1.02
199704,-0.93
199705,0.46
199706,0.73
199707,0.37
199708,1.29
199709,0.07
199710,-0.21
199711,0.49
199712,0.64
199801,2.07
199802,1.98
199803,0.44
199804,1.04
199805,0.67
199806,1.08
199807,0.47
199808,0.55
199809,0.39
199810,0.48
199811,-1.16
199812,-0.33
199901,1.49
199902,0.69
199903,1.52
199904,1.58
199905,0.49
199906,1.48
199907,1.49
199908,0.85
199909,1.78
199910,0.94
199911,0.18
199912,0.89
200001,0.54
200002,2.05
200003,1.08
200004,2.08
200005,1.46
200006,0.81
200007,0.15
200008,0.93
200009,0.34
200010,1.39
200011,2.04
200012,2.06
200101,2.35
200102,1.29
200103,1.56
200104,0.89
200105,0.79
200106,0.25
200107,1.6
200108,1.49
200109,0.33
200110,1.96
200111,0
200112,-1.44
200201,0.85
200202,3.42
200203,2.18
200204,0.98
200205,1.37
200206,1.5
200207,1.51
200208,1.42
200209,0.58
200210,0.04
200211,0.91
200212,-1.29
200301,0.19
200302,-0.7
200303,0.72
200304,0.13
200305,1.99
200306,1.87
200307,1.83
200308,2.21
200309,0.68
200310,-0.32
200311,1.39
200312,1.04
200401,0.4
200402,1.19
200403,1.16
200404,0.99
